filename,num_taxa,msa_length,median_seq_length
158067_NT_AL_AA.fasta.zip,182,477,477.0
158135_NT_AL_AA.fasta.zip,164,751,650.0
158158_NT_AL_AA.fasta.zip,177,778,724
1581_NT_AL_AA.fasta.zip,189,510,501
158219_NT_AL_AA.fasta.zip,189,623,614
158234_NT_AL_AA.fasta.zip,190,325,313.0
158248_NT_AL_AA.fasta.zip,181,1477,738
158297_NT_AL_AA.fasta.zip,181,463,459
1582_NT_AL_AA.fasta.zip,180,506,501.0
158326_NT_AL_AA.fasta.zip,182,2210,2173.0
158358_NT_AL_AA.fasta.zip,183,2207,2093
158376_NT_AL_AA.fasta.zip,127,79,75
158399_NT_AL_AA.fasta.zip,166,800,735.0
1583_NT_AL_AA.fasta.zip,184,520,516.0
158401_NT_AL_AA.fasta.zip,185,2276,1426
158405_NT_AL_AA.fasta.zip,185,748,744
158427_NT_AL_AA.fasta.zip,187,498,492
158471_NT_AL_AA.fasta.zip,179,3791,3054
158521_NT_AL_AA.fasta.zip,113,280,224
158586_NT_AL_AA.fasta.zip,47,864,798
1586_NT_AL_AA.fasta.zip,182,515,508.0
158747_NT_AL_AA.fasta.zip,179,523,516
158763_NT_AL_AA.fasta.zip,176,673,539.0
158787_NT_AL_AA.fasta.zip,184,388,377.5
158798_NT_AL_AA.fasta.zip,145,153,148
158830_NT_AL_AA.fasta.zip,176,183,163.0
158833_NT_AL_AA.fasta.zip,167,331,328
158835_NT_AL_AA.fasta.zip,156,338,333.0
158866_NT_AL_AA.fasta.zip,173,345,337
158880_NT_AL_AA.fasta.zip,126,751,689.5
1588_NT_AL_AA.fasta.zip,168,510,503.0
1589_NT_AL_AA.fasta.zip,174,510,481.0
158_NT_AL_AA.fasta.zip,188,488,484.0
159013_NT_AL_AA.fasta.zip,183,321,319
159090_NT_AL_AA.fasta.zip,178,292,263.0
159195_NT_AL_AA.fasta.zip,187,1857,1673
1591_NT_AL_AA.fasta.zip,188,563,513.0
159296_NT_AL_AA.fasta.zip,184,403,362.0
1592_NT_AL_AA.fasta.zip,185,502,497
159371_NT_AL_AA.fasta.zip,183,365,352
1593_NT_AL_AA.fasta.zip,178,538,529.0
1594_NT_AL_AA.fasta.zip,187,517,508
1595_NT_AL_AA.fasta.zip,185,507,503
159686_NT_AL_AA.fasta.zip,185,872,870
159963_NT_AL_AA.fasta.zip,187,622,619
159989_NT_AL_AA.fasta.zip,184,617,598.0
159_NT_AL_AA.fasta.zip,183,460,456
15_NT_AL_AA.fasta.zip,175,214,205
160065_NT_AL_AA.fasta.zip,164,130,102.0
1600_NT_AL_AA.fasta.zip,182,606,588.0
160140_NT_AL_AA.fasta.zip,181,308,290
1601_NT_AL_AA.fasta.zip,185,810,768
160298_NT_AL_AA.fasta.zip,189,344,333
1602_NT_AL_AA.fasta.zip,171,797,692
160364_NT_AL_AA.fasta.zip,144,271,250.0
1603_NT_AL_AA.fasta.zip,184,113,113.0
160418_NT_AL_AA.fasta.zip,187,925,915
160419_NT_AL_AA.fasta.zip,185,432,414
160428_NT_AL_AA.fasta.zip,188,1200,920.0
160492_NT_AL_AA.fasta.zip,177,379,345
160518_NT_AL_AA.fasta.zip,176,1305,1290.0
1605_NT_AL_AA.fasta.zip,190,899,894.0
160622_NT_AL_AA.fasta.zip,180,453,385.0
1606_NT_AL_AA.fasta.zip,187,765,734
160728_NT_AL_AA.fasta.zip,178,614,611.0
160760_NT_AL_AA.fasta.zip,183,317,300
160762_NT_AL_AA.fasta.zip,189,532,502
160777_NT_AL_AA.fasta.zip,184,576,534.0
1607_NT_AL_AA.fasta.zip,174,806,802.0
160851_NT_AL_AA.fasta.zip,184,1242,1216.0
160857_NT_AL_AA.fasta.zip,182,276,271.0
160897_NT_AL_AA.fasta.zip,188,443,439.0
1608_NT_AL_AA.fasta.zip,182,799,789.0
1609_NT_AL_AA.fasta.zip,179,1337,913
160_NT_AL_AA.fasta.zip,185,984,976
161003_NT_AL_AA.fasta.zip,166,418,276.0
1610_NT_AL_AA.fasta.zip,186,350,346.0
161142_NT_AL_AA.fasta.zip,182,414,380.0
161145_NT_AL_AA.fasta.zip,189,170,167
161176_NT_AL_AA.fasta.zip,186,991,959.0
161198_NT_AL_AA.fasta.zip,176,516,489.0
1611_NT_AL_AA.fasta.zip,178,105,102.0
161247_NT_AL_AA.fasta.zip,187,299,292
161253_NT_AL_AA.fasta.zip,185,358,339
161291_NT_AL_AA.fasta.zip,181,355,353
1612_NT_AL_AA.fasta.zip,179,1432,1427
161357_NT_AL_AA.fasta.zip,175,960,956
161394_NT_AL_AA.fasta.zip,179,1317,635
1613_NT_AL_AA.fasta.zip,181,566,454
161424_NT_AL_AA.fasta.zip,189,661,631
161436_NT_AL_AA.fasta.zip,184,1994,1967.0
161497_NT_AL_AA.fasta.zip,180,1791,1749.0
161502_NT_AL_AA.fasta.zip,180,300,294.0
161514_NT_AL_AA.fasta.zip,184,334,330.0
161582_NT_AL_AA.fasta.zip,185,427,420
1615_NT_AL_AA.fasta.zip,190,504,500.0
1616_NT_AL_AA.fasta.zip,186,817,730.0
161725_NT_AL_AA.fasta.zip,172,1027,898.5
161742_NT_AL_AA.fasta.zip,185,451,443
161753_NT_AL_AA.fasta.zip,169,278,275
161823_NT_AL_AA.fasta.zip,184,358,354.0
161829_NT_AL_AA.fasta.zip,188,582,557.0
161835_NT_AL_AA.fasta.zip,173,618,561
161882_NT_AL_AA.fasta.zip,178,1094,851.0
1618_NT_AL_AA.fasta.zip,185,307,294
161_NT_AL_AA.fasta.zip,182,951,934.0
162073_NT_AL_AA.fasta.zip,185,562,531
1620_NT_AL_AA.fasta.zip,185,761,761
1621_NT_AL_AA.fasta.zip,183,608,605
162239_NT_AL_AA.fasta.zip,171,407,401
162282_NT_AL_AA.fasta.zip,177,1114,1077
1622_NT_AL_AA.fasta.zip,186,87,87.0
162333_NT_AL_AA.fasta.zip,184,834,773.0
162387_NT_AL_AA.fasta.zip,184,614,576.0
162394_NT_AL_AA.fasta.zip,66,911,882.0
162417_NT_AL_AA.fasta.zip,186,548,528.0
162427_NT_AL_AA.fasta.zip,184,482,466.0
162466_NT_AL_AA.fasta.zip,186,302,285.0
162494_NT_AL_AA.fasta.zip,187,410,403
162514_NT_AL_AA.fasta.zip,183,804,791
162515_NT_AL_AA.fasta.zip,185,457,446
162517_NT_AL_AA.fasta.zip,184,443,443.0
162540_NT_AL_AA.fasta.zip,148,746,670.5
162605_NT_AL_AA.fasta.zip,115,643,463
162681_NT_AL_AA.fasta.zip,188,567,526.0
1627_NT_AL_AA.fasta.zip,188,747,688.0
1628_NT_AL_AA.fasta.zip,115,342,322
162979_NT_AL_AA.fasta.zip,186,536,464.0
162989_NT_AL_AA.fasta.zip,186,351,326.0
1629_NT_AL_AA.fasta.zip,175,493,482
162_NT_AL_AA.fasta.zip,188,961,946.0
163033_NT_AL_AA.fasta.zip,157,648,553
1630_NT_AL_AA.fasta.zip,162,1421,1416.0
163154_NT_AL_AA.fasta.zip,179,500,403
163175_NT_AL_AA.fasta.zip,186,556,537.0
163183_NT_AL_AA.fasta.zip,178,400,382.0
163259_NT_AL_AA.fasta.zip,189,950,927
1632_NT_AL_AA.fasta.zip,185,281,271
1633_NT_AL_AA.fasta.zip,189,264,259
163404_NT_AL_AA.fasta.zip,172,320,313.0
163479_NT_AL_AA.fasta.zip,187,734,733
163486_NT_AL_AA.fasta.zip,160,809,767.0
1634_NT_AL_AA.fasta.zip,189,369,357
163589_NT_AL_AA.fasta.zip,184,1086,1028.5
1635_NT_AL_AA.fasta.zip,179,180,178
1636_NT_AL_AA.fasta.zip,80,1530,1301.0
163702_NT_AL_AA.fasta.zip,179,598,505
163732_NT_AL_AA.fasta.zip,163,217,183
163747_NT_AL_AA.fasta.zip,187,405,392
163782_NT_AL_AA.fasta.zip,179,1071,999
163786_NT_AL_AA.fasta.zip,187,665,654
163859_NT_AL_AA.fasta.zip,188,625,434.0
163882_NT_AL_AA.fasta.zip,183,783,715
1638_NT_AL_AA.fasta.zip,179,523,516
163933_NT_AL_AA.fasta.zip,174,354,324.5
1639_NT_AL_AA.fasta.zip,188,1298,1276.5
163_NT_AL_AA.fasta.zip,180,1021,951.0
164045_NT_AL_AA.fasta.zip,179,1456,1422
164091_NT_AL_AA.fasta.zip,189,351,348
164118_NT_AL_AA.fasta.zip,183,601,519
164127_NT_AL_AA.fasta.zip,164,759,585.0
164153_NT_AL_AA.fasta.zip,165,158,147
1641_NT_AL_AA.fasta.zip,164,367,364.0
164237_NT_AL_AA.fasta.zip,134,75,73.0
1642_NT_AL_AA.fasta.zip,184,1140,1140.0
164312_NT_AL_AA.fasta.zip,183,794,709
164395_NT_AL_AA.fasta.zip,187,462,455
1643_NT_AL_AA.fasta.zip,188,427,417.0
1644_NT_AL_AA.fasta.zip,187,484,479
164592_NT_AL_AA.fasta.zip,159,647,527
164633_NT_AL_AA.fasta.zip,182,217,215.0
164656_NT_AL_AA.fasta.zip,179,818,794
164684_NT_AL_AA.fasta.zip,178,655,273.0
164714_NT_AL_AA.fasta.zip,174,653,614.0
164781_NT_AL_AA.fasta.zip,186,416,410.0
1647_NT_AL_AA.fasta.zip,184,168,165.0
164832_NT_AL_AA.fasta.zip,157,782,724
1649_NT_AL_AA.fasta.zip,187,180,168
164_NT_AL_AA.fasta.zip,190,825,825.0
165055_NT_AL_AA.fasta.zip,178,680,653.0
165082_NT_AL_AA.fasta.zip,184,990,942.0
1650_NT_AL_AA.fasta.zip,190,440,434.0
165100_NT_AL_AA.fasta.zip,170,428,305.0
165186_NT_AL_AA.fasta.zip,186,1021,973.0
165215_NT_AL_AA.fasta.zip,177,853,820
165257_NT_AL_AA.fasta.zip,174,307,285.0
1652_NT_AL_AA.fasta.zip,75,118,118
165324_NT_AL_AA.fasta.zip,189,262,258
1653_NT_AL_AA.fasta.zip,184,740,740.0
1654_NT_AL_AA.fasta.zip,168,667,662.0
165530_NT_AL_AA.fasta.zip,172,803,566.0
165545_NT_AL_AA.fasta.zip,183,734,713
1655_NT_AL_AA.fasta.zip,187,615,611
165679_NT_AL_AA.fasta.zip,162,76,76.0
1656_NT_AL_AA.fasta.zip,188,484,483.0
165721_NT_AL_AA.fasta.zip,184,247,231.0
1657_NT_AL_AA.fasta.zip,164,3097,3038.0
165829_NT_AL_AA.fasta.zip,188,834,807.0
165904_NT_AL_AA.fasta.zip,184,2080,1781.5
165918_NT_AL_AA.fasta.zip,185,595,565
1659_NT_AL_AA.fasta.zip,181,1269,1219
165_NT_AL_AA.fasta.zip,186,1438,1069.0
166012_NT_AL_AA.fasta.zip,170,356,330.0
1660_NT_AL_AA.fasta.zip,186,1566,1272.0
1662_NT_AL_AA.fasta.zip,184,943,867.0
166348_NT_AL_AA.fasta.zip,169,626,623
166378_NT_AL_AA.fasta.zip,178,907,890.5
166379_NT_AL_AA.fasta.zip,173,718,707
1663_NT_AL_AA.fasta.zip,176,941,889.0
1665_NT_AL_AA.fasta.zip,188,797,795.0
166614_NT_AL_AA.fasta.zip,183,802,768
166647_NT_AL_AA.fasta.zip,181,1321,1286
1666_NT_AL_AA.fasta.zip,185,333,328
166752_NT_AL_AA.fasta.zip,131,2173,2119
166785_NT_AL_AA.fasta.zip,188,425,420.0
166793_NT_AL_AA.fasta.zip,186,789,754.0
166815_NT_AL_AA.fasta.zip,183,528,525
166824_NT_AL_AA.fasta.zip,186,353,335.0
166863_NT_AL_AA.fasta.zip,186,534,533.0
166929_NT_AL_AA.fasta.zip,174,369,365.0
166968_NT_AL_AA.fasta.zip,176,562,547.0
166979_NT_AL_AA.fasta.zip,163,526,513
166_NT_AL_AA.fasta.zip,158,197,196.0
167153_NT_AL_AA.fasta.zip,186,492,484.0
167227_NT_AL_AA.fasta.zip,183,430,421
167359_NT_AL_AA.fasta.zip,188,446,436.0
167410_NT_AL_AA.fasta.zip,190,286,282.0
167465_NT_AL_AA.fasta.zip,186,810,723.0
1674_NT_AL_AA.fasta.zip,186,481,470.0
167555_NT_AL_AA.fasta.zip,175,281,276
1675_NT_AL_AA.fasta.zip,155,263,249
167681_NT_AL_AA.fasta.zip,177,430,412
167691_NT_AL_AA.fasta.zip,186,767,695.5
1676_NT_AL_AA.fasta.zip,186,341,328.0
1677_NT_AL_AA.fasta.zip,187,486,324
167826_NT_AL_AA.fasta.zip,185,277,272
167838_NT_AL_AA.fasta.zip,187,880,654
1678_NT_AL_AA.fasta.zip,181,100,97
167_NT_AL_AA.fasta.zip,163,257,243
168002_NT_AL_AA.fasta.zip,170,946,634.5
168090_NT_AL_AA.fasta.zip,178,487,414.0
168391_NT_AL_AA.fasta.zip,164,455,426.0
168433_NT_AL_AA.fasta.zip,183,388,371
168455_NT_AL_AA.fasta.zip,146,265,225.0
168507_NT_AL_AA.fasta.zip,154,2536,2222.0
168544_NT_AL_AA.fasta.zip,185,644,582
168620_NT_AL_AA.fasta.zip,184,210,184.0
168667_NT_AL_AA.fasta.zip,181,692,685
1687_NT_AL_AA.fasta.zip,171,530,492
168850_NT_AL_AA.fasta.zip,187,678,665
168975_NT_AL_AA.fasta.zip,160,440,421.0
169026_NT_AL_AA.fasta.zip,179,375,368
169044_NT_AL_AA.fasta.zip,175,1632,1593
1690_NT_AL_AA.fasta.zip,189,558,542
169166_NT_AL_AA.fasta.zip,180,450,436.0
169200_NT_AL_AA.fasta.zip,152,408,379.0
169355_NT_AL_AA.fasta.zip,185,427,404
169436_NT_AL_AA.fasta.zip,184,632,609.0
169522_NT_AL_AA.fasta.zip,186,598,542.0
169611_NT_AL_AA.fasta.zip,183,680,626
169693_NT_AL_AA.fasta.zip,183,163,159
169714_NT_AL_AA.fasta.zip,164,656,619.0
169792_NT_AL_AA.fasta.zip,185,972,929
169841_NT_AL_AA.fasta.zip,129,721,597
169966_NT_AL_AA.fasta.zip,175,395,390
16_NT_AL_AA.fasta.zip,189,968,968
170082_NT_AL_AA.fasta.zip,178,382,348.0
170261_NT_AL_AA.fasta.zip,166,428,402.0
170302_NT_AL_AA.fasta.zip,173,599,528
170370_NT_AL_AA.fasta.zip,173,298,269
170371_NT_AL_AA.fasta.zip,170,86,80.0
170384_NT_AL_AA.fasta.zip,183,495,493
170392_NT_AL_AA.fasta.zip,187,553,544
170394_NT_AL_AA.fasta.zip,171,636,554
170463_NT_AL_AA.fasta.zip,176,397,354.0
170487_NT_AL_AA.fasta.zip,164,312,309.0
170506_NT_AL_AA.fasta.zip,185,1028,1006
170589_NT_AL_AA.fasta.zip,175,132,128
170591_NT_AL_AA.fasta.zip,160,100,96.0
170622_NT_AL_AA.fasta.zip,182,82,81.0
170680_NT_AL_AA.fasta.zip,182,140,133.0
170689_NT_AL_AA.fasta.zip,188,966,950.0
170690_NT_AL_AA.fasta.zip,182,1239,1185.5
170691_NT_AL_AA.fasta.zip,172,1144,1114.5
170692_NT_AL_AA.fasta.zip,184,1206,1179.0
170712_NT_AL_AA.fasta.zip,156,83,81.0
170825_NT_AL_AA.fasta.zip,183,335,304
170850_NT_AL_AA.fasta.zip,173,443,436
170954_NT_AL_AA.fasta.zip,183,678,606
170961_NT_AL_AA.fasta.zip,181,1398,1039
171017_NT_AL_AA.fasta.zip,186,694,601.0
171019_NT_AL_AA.fasta.zip,171,1243,1199
171023_NT_AL_AA.fasta.zip,184,1598,1515.5
171024_NT_AL_AA.fasta.zip,164,1348,1259.0
171169_NT_AL_AA.fasta.zip,175,136,121
171177_NT_AL_AA.fasta.zip,184,239,236.0
171389_NT_AL_AA.fasta.zip,159,1361,854
171425_NT_AL_AA.fasta.zip,185,321,318
171546_NT_AL_AA.fasta.zip,152,68,68.0
171558_NT_AL_AA.fasta.zip,182,185,172.0
171568_NT_AL_AA.fasta.zip,187,214,203
171586_NT_AL_AA.fasta.zip,182,415,411.0
1716_NT_AL_AA.fasta.zip,189,278,274
1717_NT_AL_AA.fasta.zip,185,477,475
1718_NT_AL_AA.fasta.zip,187,517,516
1719_NT_AL_AA.fasta.zip,184,187,183.0
1723_NT_AL_AA.fasta.zip,189,397,393
1725_NT_AL_AA.fasta.zip,187,371,369
1727_NT_AL_AA.fasta.zip,182,303,299.0
1728_NT_AL_AA.fasta.zip,181,277,273
1729_NT_AL_AA.fasta.zip,185,1499,1251
1730_NT_AL_AA.fasta.zip,168,1155,1091.0
1731_NT_AL_AA.fasta.zip,185,374,367
1733_NT_AL_AA.fasta.zip,185,254,245
1734_NT_AL_AA.fasta.zip,187,271,269
1735_NT_AL_AA.fasta.zip,185,312,304
1736_NT_AL_AA.fasta.zip,184,601,498.0
1737_NT_AL_AA.fasta.zip,188,691,642.5
1738_NT_AL_AA.fasta.zip,189,511,509
1739_NT_AL_AA.fasta.zip,186,930,924.0
173_NT_AL_AA.fasta.zip,164,605,596.0
1740_NT_AL_AA.fasta.zip,175,821,806
1741_NT_AL_AA.fasta.zip,183,852,848
1742_NT_AL_AA.fasta.zip,189,756,752
1743_NT_AL_AA.fasta.zip,185,469,452
1745_NT_AL_AA.fasta.zip,182,259,255.0
1746_NT_AL_AA.fasta.zip,186,377,323.0
1747_NT_AL_AA.fasta.zip,184,295,287.0
1748_NT_AL_AA.fasta.zip,183,261,228
1749_NT_AL_AA.fasta.zip,179,297,289
174_NT_AL_AA.fasta.zip,172,614,609.0
1750_NT_AL_AA.fasta.zip,184,355,287.0
1755_NT_AL_AA.fasta.zip,123,6764,1215
1756_NT_AL_AA.fasta.zip,167,3556,3544
1757_NT_AL_AA.fasta.zip,183,933,917
1758_NT_AL_AA.fasta.zip,189,626,507
1759_NT_AL_AA.fasta.zip,181,896,860
175_NT_AL_AA.fasta.zip,186,354,345.0
1760_NT_AL_AA.fasta.zip,180,667,615.0
1761_NT_AL_AA.fasta.zip,183,435,363
1762_NT_AL_AA.fasta.zip,165,747,663
1763_NT_AL_AA.fasta.zip,182,1072,1059.0
1767_NT_AL_AA.fasta.zip,174,4728,4602.0
1768_NT_AL_AA.fasta.zip,177,4185,4125
1769_NT_AL_AA.fasta.zip,177,4621,4595
176_NT_AL_AA.fasta.zip,185,4757,2123
1770_NT_AL_AA.fasta.zip,172,4539,4484.0
1773_NT_AL_AA.fasta.zip,187,282,277
1774_NT_AL_AA.fasta.zip,165,300,284
1775_NT_AL_AA.fasta.zip,166,289,278.0
1776_NT_AL_AA.fasta.zip,187,311,296
1777_NT_AL_AA.fasta.zip,185,358,348
1778_NT_AL_AA.fasta.zip,176,4673,4645.0
177_NT_AL_AA.fasta.zip,184,434,400.0
1780_NT_AL_AA.fasta.zip,184,657,645.0
1781_NT_AL_AA.fasta.zip,188,633,632.0
1783_NT_AL_AA.fasta.zip,188,493,492.0
1785_NT_AL_AA.fasta.zip,184,884,869.0
1786_NT_AL_AA.fasta.zip,180,1667,1600.0
1787_NT_AL_AA.fasta.zip,189,396,391
1788_NT_AL_AA.fasta.zip,180,921,908.0
1789_NT_AL_AA.fasta.zip,170,886,833.0
178_NT_AL_AA.fasta.zip,174,1536,1532.0
1791_NT_AL_AA.fasta.zip,189,519,506
1793_NT_AL_AA.fasta.zip,175,1897,1881
1794_NT_AL_AA.fasta.zip,177,2221,1826
1795_NT_AL_AA.fasta.zip,178,2065,2018.0
1796_NT_AL_AA.fasta.zip,187,517,480
1797_NT_AL_AA.fasta.zip,186,406,396.0
1798_NT_AL_AA.fasta.zip,189,419,408
1800_NT_AL_AA.fasta.zip,188,423,409.0
1801_NT_AL_AA.fasta.zip,183,447,434
1802_NT_AL_AA.fasta.zip,188,494,488.0
1803_NT_AL_AA.fasta.zip,188,772,764.0
1804_NT_AL_AA.fasta.zip,179,868,858
1805_NT_AL_AA.fasta.zip,172,210,200.0
1806_NT_AL_AA.fasta.zip,168,1025,1022.0
1807_NT_AL_AA.fasta.zip,188,517,513.5
1808_NT_AL_AA.fasta.zip,181,682,677
1809_NT_AL_AA.fasta.zip,183,711,677
1810_NT_AL_AA.fasta.zip,188,178,176.0
1811_NT_AL_AA.fasta.zip,189,766,743
1812_NT_AL_AA.fasta.zip,182,461,445.0
1813_NT_AL_AA.fasta.zip,189,452,443
1814_NT_AL_AA.fasta.zip,181,455,400
1815_NT_AL_AA.fasta.zip,154,420,329.5
1816_NT_AL_AA.fasta.zip,168,502,469.0
1819_NT_AL_AA.fasta.zip,185,370,361
181_NT_AL_AA.fasta.zip,187,146,130
1820_NT_AL_AA.fasta.zip,179,698,570
1821_NT_AL_AA.fasta.zip,183,972,956
1822_NT_AL_AA.fasta.zip,183,1643,1180
1823_NT_AL_AA.fasta.zip,179,916,893
1824_NT_AL_AA.fasta.zip,153,963,900
1825_NT_AL_AA.fasta.zip,139,918,893
1826_NT_AL_AA.fasta.zip,167,2014,1997
1827_NT_AL_AA.fasta.zip,183,273,248
1829_NT_AL_AA.fasta.zip,177,1193,1097
182_NT_AL_AA.fasta.zip,189,1227,1218
1830_NT_AL_AA.fasta.zip,184,1155,949.0
1831_NT_AL_AA.fasta.zip,184,212,200.0
1832_NT_AL_AA.fasta.zip,184,2946,2871.0
1833_NT_AL_AA.fasta.zip,187,326,321
1834_NT_AL_AA.fasta.zip,168,2724,913.0
1836_NT_AL_AA.fasta.zip,188,745,735.5
1837_NT_AL_AA.fasta.zip,187,762,750
1838_NT_AL_AA.fasta.zip,187,616,609
1839_NT_AL_AA.fasta.zip,186,224,208.0
183_NT_AL_AA.fasta.zip,182,486,475.0
1840_NT_AL_AA.fasta.zip,183,668,614
1841_NT_AL_AA.fasta.zip,180,215,211.0
1842_NT_AL_AA.fasta.zip,185,741,675
1843_NT_AL_AA.fasta.zip,186,372,367.0
1844_NT_AL_AA.fasta.zip,176,321,313.0
1845_NT_AL_AA.fasta.zip,181,187,185
1846_NT_AL_AA.fasta.zip,183,416,393
1847_NT_AL_AA.fasta.zip,185,386,384
1848_NT_AL_AA.fasta.zip,188,384,381.0
1849_NT_AL_AA.fasta.zip,184,430,418.0
1850_NT_AL_AA.fasta.zip,177,671,615
1852_NT_AL_AA.fasta.zip,176,413,375.0
1854_NT_AL_AA.fasta.zip,185,164,156
1855_NT_AL_AA.fasta.zip,176,724,690.0
1856_NT_AL_AA.fasta.zip,183,767,736
1857_NT_AL_AA.fasta.zip,187,787,713
1859_NT_AL_AA.fasta.zip,184,772,762.0
185_NT_AL_AA.fasta.zip,185,360,359
1861_NT_AL_AA.fasta.zip,171,339,333
1869_NT_AL_AA.fasta.zip,177,450,430
186_NT_AL_AA.fasta.zip,179,364,362
1870_NT_AL_AA.fasta.zip,183,474,422
1871_NT_AL_AA.fasta.zip,186,336,334.0
1874_NT_AL_AA.fasta.zip,186,422,403.0
1875_NT_AL_AA.fasta.zip,160,360,342.5
1876_NT_AL_AA.fasta.zip,175,279,271
1877_NT_AL_AA.fasta.zip,183,825,769
1879_NT_AL_AA.fasta.zip,186,589,587.0
187_NT_AL_AA.fasta.zip,177,392,380
1880_NT_AL_AA.fasta.zip,132,357,356.0
1889_NT_AL_AA.fasta.zip,187,833,756
1892_NT_AL_AA.fasta.zip,181,290,282
1893_NT_AL_AA.fasta.zip,183,648,538
1894_NT_AL_AA.fasta.zip,165,896,891
1896_NT_AL_AA.fasta.zip,163,402,385
189_NT_AL_AA.fasta.zip,183,458,413
18_NT_AL_AA.fasta.zip,186,503,499.0
1901_NT_AL_AA.fasta.zip,179,387,382
1902_NT_AL_AA.fasta.zip,185,364,364
1903_NT_AL_AA.fasta.zip,183,383,378
1906_NT_AL_AA.fasta.zip,189,216,202
1907_NT_AL_AA.fasta.zip,187,185,175
1908_NT_AL_AA.fasta.zip,177,251,164
1909_NT_AL_AA.fasta.zip,187,432,427
190_NT_AL_AA.fasta.zip,182,508,464.0
1910_NT_AL_AA.fasta.zip,186,452,442.0
1911_NT_AL_AA.fasta.zip,185,1061,996
1912_NT_AL_AA.fasta.zip,187,914,850
1915_NT_AL_AA.fasta.zip,174,464,462.0
1917_NT_AL_AA.fasta.zip,181,495,463
191_NT_AL_AA.fasta.zip,183,549,426
192111_NT_AL_AA.fasta.zip,179,299,289
192134_NT_AL_AA.fasta.zip,140,408,359.5
192286_NT_AL_AA.fasta.zip,187,108,106
192666_NT_AL_AA.fasta.zip,150,633,510.5
192668_NT_AL_AA.fasta.zip,115,190,152
192669_NT_AL_AA.fasta.zip,110,861,860.0
192683_NT_AL_AA.fasta.zip,186,257,235.0
1933_NT_AL_AA.fasta.zip,186,231,225.0
1936_NT_AL_AA.fasta.zip,180,713,638.0
1937_NT_AL_AA.fasta.zip,187,454,437
1938_NT_AL_AA.fasta.zip,185,859,858
1939_NT_AL_AA.fasta.zip,189,589,580
1942_NT_AL_AA.fasta.zip,185,216,205
1943_NT_AL_AA.fasta.zip,151,223,206
1944_NT_AL_AA.fasta.zip,174,245,231.0
1945_NT_AL_AA.fasta.zip,179,218,203
1946_NT_AL_AA.fasta.zip,174,230,228.0
1947_NT_AL_AA.fasta.zip,182,361,346.0
1948_NT_AL_AA.fasta.zip,178,348,333.0
1949_NT_AL_AA.fasta.zip,186,352,338.0
1950_NT_AL_AA.fasta.zip,184,1278,1166.0
1952_NT_AL_AA.fasta.zip,87,2955,2915
1953_NT_AL_AA.fasta.zip,172,1616,1469.0
1954_NT_AL_AA.fasta.zip,184,2844,2786.0
1955_NT_AL_AA.fasta.zip,175,646,591
1956_NT_AL_AA.fasta.zip,180,1226,1207.0
195827_NT_AL_AA.fasta.zip,165,230,221
195828_NT_AL_AA.fasta.zip,183,375,341
1958_NT_AL_AA.fasta.zip,188,590,541.0
195977_NT_AL_AA.fasta.zip,28,483,419.5
1959_NT_AL_AA.fasta.zip,186,494,457.0
196051_NT_AL_AA.fasta.zip,177,275,271
196074_NT_AL_AA.fasta.zip,187,409,406
1960_NT_AL_AA.fasta.zip,189,386,380
1961_NT_AL_AA.fasta.zip,184,513,482.0
196264_NT_AL_AA.fasta.zip,185,238,232
196294_NT_AL_AA.fasta.zip,180,168,166.0
1962_NT_AL_AA.fasta.zip,174,728,723.0
196383_NT_AL_AA.fasta.zip,187,227,200
196385_NT_AL_AA.fasta.zip,184,4744,4537.0
196394_NT_AL_AA.fasta.zip,184,264,258.0
196403_NT_AL_AA.fasta.zip,184,344,330.0
196410_NT_AL_AA.fasta.zip,165,248,243
196441_NT_AL_AA.fasta.zip,187,2044,1985
196446_NT_AL_AA.fasta.zip,183,934,868
196463_NT_AL_AA.fasta.zip,176,599,582.0
196477_NT_AL_AA.fasta.zip,185,658,375
196483_NT_AL_AA.fasta.zip,179,338,327
1964_NT_AL_AA.fasta.zip,175,144,144
196500_NT_AL_AA.fasta.zip,185,297,284
196513_NT_AL_AA.fasta.zip,162,648,604.5
196527_NT_AL_AA.fasta.zip,176,943,923.0
196528_NT_AL_AA.fasta.zip,184,1869,1835.0
1965_NT_AL_AA.fasta.zip,189,319,315
196740_NT_AL_AA.fasta.zip,185,312,303
196743_NT_AL_AA.fasta.zip,180,522,505.0
1967_NT_AL_AA.fasta.zip,188,309,305.0
196883_NT_AL_AA.fasta.zip,189,1098,1072
1968_NT_AL_AA.fasta.zip,177,475,472
196951_NT_AL_AA.fasta.zip,170,496,463.0
196996_NT_AL_AA.fasta.zip,186,313,300.0
1969_NT_AL_AA.fasta.zip,188,989,975.0
196_NT_AL_AA.fasta.zip,190,933,837.0
197021_NT_AL_AA.fasta.zip,186,574,567.0
197131_NT_AL_AA.fasta.zip,185,1762,1753
197135_NT_AL_AA.fasta.zip,186,574,518.0
197257_NT_AL_AA.fasta.zip,187,495,481
197258_NT_AL_AA.fasta.zip,190,1083,1078.0
197322_NT_AL_AA.fasta.zip,185,579,561
197335_NT_AL_AA.fasta.zip,172,1840,1725.0
197342_NT_AL_AA.fasta.zip,159,405,350
197358_NT_AL_AA.fasta.zip,186,1070,1053.0
197370_NT_AL_AA.fasta.zip,185,271,265
